snippet_id,chain_index,step_index,provider,step,n_options,n_members,api_called,correct,truth_rank,truth_tied,truth_prob,top1_name,top1_prob,top2_name,top2_prob,confidence,entropy_bits,input_tokens,output_tokens
64,1,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1201,38
64,1,1,worldbank,United States,254,254,1,1,1,1,1.000000,United States,1.000000,Arab World,0.000000,0.9900,0.0000,3334,2397
64,1,2,worldbank,Health,22,22,1,1,1,1,0.890000,Health,0.890000,Gender,0.090000,0.8800,0.5752,1364,209
64,1,3,worldbank,"Mortality rate, adult, female (per 1,000 female adults)",123,123,1,1,1,1,1.000000,"Mortality rate, adult, female (per 1,000 female adults)",1.000000,Prevalence of anemia among children (% of children under 5),0.000000,0.9900,0.0000,3483,2339
64,1,4,worldbank,map(fun x -> x / 1000),26,26,1,0,11,8,0.010000,take,0.460000,append,0.190000,0.4300,2.7684,1401,225
65,0,0,expenditure,byYear,2,2,1,1,1,1,0.610000,byYear,0.610000,byService,0.390000,0.2100,0.9648,1202,38
65,0,1,expenditure,2015,17,17,1,0,4,1,0.100000,2012,0.230000,2010,0.170000,0.1900,3.4225,1344,191
65,0,2,expenditure,inTermsOf,3,3,1,0,2,1,0.190000,byService,0.750000,inTermsOf,0.190000,0.6200,1.0100,1222,47
65,0,3,expenditure,GDP,3,3,1,1,1,1,0.930000,GDP,0.930000,Adjusted,0.050000,0.9000,0.4263,1223,40
65,0,4,expenditure,sortValues(reverse=true),26,26,1,1,1,1,0.840000,sortValues,0.840000,take,0.070000,0.8200,0.9417,1389,227
66,0,0,worldbank,byCountry,2,2,1,1,1,1,0.870000,byCountry,0.870000,byYear,0.130000,0.7500,0.5574,1210,38
66,0,1,worldbank,France,254,254,1,1,1,1,0.990000,France,0.990000,Europe & Central Asia (all income levels),0.010000,0.9800,0.0808,3343,2396
66,0,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,1372,209
66,0,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.760000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.760000,"Enrolment in tertiary education, all programmes, female (number)",0.060000,0.7400,1.3902,6585,5628
66,0,4,worldbank,"setProperties(seriesName=""France"")",26,26,1,0,9,9,0.010000,take,0.420000,append,0.190000,0.3800,2.8276,1410,225
66,1,0,worldbank,byCountry,2,2,1,1,1,1,0.880000,byCountry,0.880000,byYear,0.120000,0.7500,0.5294,1210,38
66,1,1,worldbank,Denmark,254,254,1,1,1,1,0.990000,Denmark,0.990000,Europe & Central Asia (all income levels),0.010000,0.9800,0.0808,3343,2397
66,1,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,1373,209
66,1,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,0,4,1,0.030000,"Gross enrolment ratio, primary to tertiary, both sexes (%)",0.430000,"Enrolment in tertiary education, all programmes, both sexes (number)",0.420000,0.4200,1.7382,6475,5485
66,1,4,worldbank,"setProperties(seriesName=""Denmark"")",26,26,1,0,10,7,0.010000,take,0.440000,append,0.190000,0.4100,2.7467,1411,225
66,2,0,worldbank,byCountry,2,2,1,1,1,1,0.690000,byCountry,0.690000,byYear,0.310000,0.3800,0.8932,1212,38
66,2,1,worldbank,United Kingdom,254,254,1,1,1,1,0.970000,United Kingdom,0.970000,Europe & Central Asia (all income levels),0.030000,0.9700,0.1944,3345,2397
66,2,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,1375,209
66,2,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,0,4,1,0.050000,"Gross enrolment ratio, tertiary, both sexes (%)",0.600000,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)
",0.240000,0.5900,1.6232,6549,5571
66,2,4,worldbank,"setProperties(seriesName=""United Kingdom"")",26,26,1,0,9,9,0.010000,take,0.440000,append,0.200000,0.4100,2.7596,1413,225
67,0,0,olympics,group data,9,9,1,0,2,1,0.350000,get series,0.630000,group data,0.350000,0.5900,1.0829,1244,91
67,0,1,olympics,by Year,13,13,1,1,1,1,0.760000,by Year,0.760000,by Team,0.130000,0.7300,1.0338,1276,123
67,0,2,olympics,count distinct Team,43,43,1,1,1,1,0.920000,count distinct Team,0.920000,then,0.070000,0.9100,0.4457,1536,409
67,0,3,olympics,then,29,29,1,1,1,1,0.910000,then,0.910000,count distinct Games,0.040000,0.9100,0.6218,1438,289
67,0,4,olympics,sort data,9,9,1,0,3,1,0.030000,get series,0.910000,get the data,0.050000,0.9000,0.5581,1263,91
67,0,5,olympics,by Year,6,6,1,0,3,1,0.100000,then,0.560000,by Year descending,0.310000,0.4700,1.5037,1247,66
67,0,6,olympics,then,4,4,1,1,1,1,0.980000,then,0.980000,preview,0.010000,0.9600,0.1614,1239,51
67,0,7,olympics,get series,9,9,1,1,1,1,0.880000,get series,0.880000,get the data,0.100000,0.8600,0.6274,1277,91
67,0,8,olympics,with key Year,3,3,1,1,1,1,0.990000,with key Year,0.990000,with key Team,0.010000,0.9900,0.0808,1241,45
67,0,9,olympics,and value Team,3,3,1,1,1,1,0.620000,and value Team,0.620000,and value Year,0.360000,0.4300,1.0711,1247,45
68,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9800,0.0808,1224,35
68,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1324,143
68,0,2,shared,Turing People (23 July),9,9,1,1,1,1,1.000000,Turing People (23 July),1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,1359,164
68,0,3,shared,filter data,8,8,1,0,3,2,0.020000,group data,0.790000,get series,0.170000,0.7600,0.9290,1289,82
68,0,4,shared,Position is,13,13,1,0,3,2,0.090000,Role is,0.600000,University is,0.110000,0.5600,1.9925,1333,126
68,0,5,shared,Turing Fellow,19,19,1,1,1,1,1.000000,Turing Fellow,1.000000,preview,0.000000,0.9900,0.0000,1403,198
68,0,6,shared,then,26,26,1,1,1,1,0.980000,then,0.980000,and University is,0.020000,0.9700,0.1414,1462,256
68,0,7,shared,group data,8,8,1,1,1,1,0.970000,group data,0.970000,get series,0.030000,0.9600,0.1944,1309,82
68,0,8,shared,by University,5,5,1,1,1,1,0.980000,by University,0.980000,by Name,0.010000,0.9800,0.1614,1293,58
68,0,9,shared,count all,15,15,1,1,1,1,0.620000,count all,0.620000,count distinct Name,0.230000,0.5800,1.5321,1387,157
68,0,10,shared,then,10,10,1,1,1,1,0.730000,then,0.730000,count distinct University,0.140000,0.6900,1.2601,1357,116
68,0,11,shared,get series,9,9,1,1,1,1,0.610000,get series,0.610000,get the data,0.210000,0.5500,1.4977,1336,91
68,0,12,shared,with key University,3,3,1,1,1,1,0.960000,with key University,0.960000,with key count,0.040000,0.9400,0.2423,1300,45
68,0,13,shared,and value count,3,3,1,1,1,1,0.980000,and value count,0.980000,and value University,0.020000,0.9600,0.1414,1306,45
69,0,0,worldbank,byCountry,2,2,1,1,1,1,1.000000,byCountry,1.000000,byYear,0.000000,1.0000,0.0000,1206,38
69,0,1,worldbank,United States,254,254,1,1,1,1,1.000000,United States,1.000000,Arab World,0.000000,0.9900,0.0000,3339,2397
69,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.190000,Environment,0.750000,Climate Change,0.190000,0.7300,1.0490,1369,209
69,0,3,worldbank,CO2 emissions (metric tons per capita),67,67,1,0,2,1,0.010000,CO2 emissions (kt),0.990000,CO2 emissions (metric tons per capita),0.010000,0.9800,0.0808,2377,1200
70,0,0,olympics,group data,9,9,1,0,2,1,0.140000,get series,0.720000,group data,0.140000,0.6800,1.2183,1249,91
70,0,1,olympics,by Athlete,13,13,1,1,1,1,0.750000,by Athlete,0.750000,by Gold,0.170000,0.7200,1.0374,1281,124
70,0,2,olympics,sum Gold,43,43,1,1,1,1,0.470000,sum Gold,0.470000,then,0.340000,0.4400,1.8608,1542,408
70,0,3,olympics,then,28,28,1,1,1,1,0.960000,then,0.960000,count all,0.020000,0.9400,0.2823,1440,285
70,0,4,olympics,sort data,9,9,1,0,2,1,0.160000,get series,0.800000,sort data,0.160000,0.7800,0.9263,1268,91
70,0,5,olympics,by Gold descending,6,6,1,1,1,1,0.650000,by Gold descending,0.650000,then,0.180000,0.5700,1.4987,1254,70
70,0,6,olympics,then,4,4,1,1,1,1,0.820000,then,0.820000,and by Athlete descending,0.110000,0.7600,0.9140,1247,53
70,0,7,olympics,paging,9,9,1,0,4,6,0.000000,get series,0.940000,drop columns,0.030000,0.9200,0.3874,1283,91
70,0,8,olympics,take(6),4,4,1,1,1,1,0.510000,take,0.510000,then,0.440000,0.3500,1.2688,1248,46
71,0,0,worldbank,byCountry,2,2,1,1,1,1,0.660000,byCountry,0.660000,byYear,0.340000,0.3300,0.9248,1215,38
71,0,1,worldbank,France,254,254,1,1,1,1,0.880000,France,0.880000,Brazil,0.080000,0.8700,0.6396,3348,2396
71,0,2,worldbank,Education,22,22,1,1,1,1,0.980000,Education,0.980000,Social Development,0.020000,0.9700,0.1414,1377,209
71,0,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.860000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.860000,"Gross enrolment ratio, tertiary, male (%)",0.080000,0.8500,0.8573,6767,5820
71,0,4,worldbank,"setProperties(seriesName=""France"")",26,26,1,0,11,8,0.010000,take,0.410000,append,0.200000,0.3700,2.9139,1415,225
71,1,0,worldbank,byCountry,2,2,1,1,1,1,0.810000,byCountry,0.810000,byYear,0.190000,0.6300,0.7015,1215,38
71,1,1,worldbank,Denmark,254,254,1,1,1,1,0.930000,Denmark,0.930000,Brazil,0.040000,0.9200,0.3960,3348,2397
71,1,2,worldbank,Education,22,22,1,1,1,1,0.980000,Education,0.980000,Social Development,0.020000,0.9700,0.1414,1378,209
71,1,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.830000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.830000,Barro-Lee: Percentage of population age 20-24 with tertiary schooling. Total (Incomplete and Completed Tertiary),0.080000,0.8200,0.9765,6518,5542
71,1,4,worldbank,"setProperties(seriesName=""Denmark"")",26,26,1,0,9,9,0.010000,take,0.370000,append,0.250000,0.3400,2.8435,1416,225
71,2,0,worldbank,byCountry,2,2,1,1,1,1,0.610000,byCountry,0.610000,byYear,0.390000,0.2200,0.9648,1217,38
71,2,1,worldbank,United Kingdom,254,254,1,1,1,1,0.800000,United Kingdom,0.800000,Brazil,0.100000,0.7900,0.9219,3350,2397
71,2,2,worldbank,Education,22,22,1,1,1,1,0.980000,Education,0.980000,Social Development,0.020000,0.9700,0.1414,1380,209
71,2,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,0,4,1,0.030000,"Gross enrolment ratio, tertiary, both sexes (%)",0.740000,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)
",0.140000,0.7300,1.2518,6474,5499
71,2,4,worldbank,"setProperties(seriesName=""United Kingdom"")",26,26,1,0,11,8,0.010000,append,0.330000,take,0.320000,0.3000,2.8480,1418,225
71,3,0,worldbank,byCountry,2,2,1,1,1,1,0.910000,byCountry,0.910000,byYear,0.090000,0.8100,0.4365,1215,38
71,3,1,worldbank,Brazil,254,254,1,1,1,1,0.990000,Brazil,0.990000,Europe & Central Asia (all income levels),0.010000,0.9800,0.0808,3348,2396
71,3,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,1377,209
71,3,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,0,3,1,0.070000,"Gross enrolment ratio, tertiary, both sexes (%)",0.640000,"Enrolment in tertiary education, all programmes, both sexes (number)",0.230000,0.6300,1.4329,6556,5575
71,3,4,worldbank,"setProperties(seriesName=""Brazil"")",26,26,1,0,8,6,0.010000,take,0.560000,append,0.170000,0.5300,2.1776,1415,225
72,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9900,0.0808,1210,35
72,0,1,shared,October 2017,10,10,1,1,1,1,1.000000,October 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1310,143
72,0,2,shared,"Trees in the City of Linz, Austria",2,2,1,1,1,1,1.000000,"Trees in the City of Linz, Austria",1.000000,Library counts by library service,0.000000,1.0000,0.0000,1233,52
72,0,3,shared,drop columns,9,9,1,0,2,8,0.000000,group data,1.000000,preview,0.000000,0.9900,0.0000,1284,91
72,0,4,shared,then,16,16,1,1,1,1,0.690000,then,0.690000,drop BaumNr,0.090000,0.6700,1.9361,1355,163
72,0,5,shared,group data,9,9,1,1,1,1,0.980000,group data,0.980000,filter data,0.010000,0.9800,0.1614,1293,91
72,0,6,shared,by Art,15,15,1,0,2,1,0.130000,by Typ,0.800000,by Art,0.130000,0.7900,0.9388,1358,157
72,0,7,shared,average Flaeche,53,53,1,0,12,42,0.000000,count distinct Art,0.270000,count distinct BaumNr,0.260000,0.2500,2.7202,1716,549
72,0,8,shared,average Hoehe,36,36,1,0,10,27,0.000000,count distinct Typ,0.280000,count distinct Art,0.220000,0.2500,2.6588,1578,387
72,0,9,shared,count all,33,33,1,0,5,2,0.040000,count distinct Art,0.420000,count distinct Typ,0.190000,0.3900,2.3482,1559,359
72,0,10,shared,then,32,32,1,0,4,1,0.080000,count distinct Art,0.500000,count distinct Typ,0.200000,0.4700,2.0570,1557,351
72,0,11,shared,get series,9,9,1,0,3,1,0.080000,get the data,0.530000,group data,0.320000,0.4700,1.6681,1325,92
72,0,12,shared,with key Art,5,5,1,1,1,1,0.870000,with key Art,0.870000,with key count,0.130000,0.8300,0.5574,1308,66
72,0,13,shared,and value count,5,5,1,1,1,1,0.930000,and value count,0.930000,and value Art,0.040000,0.9100,0.4624,1314,66
73,0,0,shared,by date,2,2,1,1,1,1,1.000000,by date,1.000000,by tag,0.000000,0.9900,0.0000,1197,35
73,0,1,shared,October 2017,10,10,1,1,1,1,1.000000,October 2017,1.000000,April 2017,0.000000,1.0000,0.0000,1297,143
73,0,2,shared,Library counts by library service,2,2,1,1,1,1,1.000000,Library counts by library service,1.000000,"Trees in the City of Linz, Austria",0.000000,1.0000,0.0000,1220,48
73,0,3,shared,group data,8,8,1,1,1,1,0.480000,group data,0.480000,get the data,0.460000,0.4000,1.3271,1259,82
73,0,4,shared,by Library service,7,7,1,1,1,1,0.950000,by Library service,0.950000,by Library name,0.050000,0.9300,0.2864,1265,83
73,0,5,shared,count distinct Library name,21,21,1,0,2,1,0.260000,count all,0.470000,count distinct Library name,0.260000,0.4400,1.7139,1414,239
73,0,6,shared,then,13,13,1,1,1,1,0.900000,then,0.900000,count all,0.050000,0.8900,0.6451,1350,159
73,0,7,shared,sort data,9,9,1,0,2,1,0.240000,get the data,0.680000,sort data,0.240000,0.6300,1.2879,1289,92
73,0,8,shared,by Library name descending,6,6,1,0,3,1,0.180000,then,0.390000,by Library service descending,0.370000,0.2500,1.8045,1277,70
73,0,9,shared,then,4,4,1,1,1,1,0.900000,then,0.900000,and by Library service descending,0.050000,0.8700,0.6051,1269,53
73,0,10,shared,paging,9,9,1,0,4,3,0.010000,get the data,0.870000,drop columns,0.080000,0.8500,0.7785,1305,92
73,0,11,shared,take(20),4,4,1,1,1,1,0.470000,take,0.470000,then,0.440000,0.3000,1.3910,1270,46
75,0,0,shared,by date,2,2,1,1,1,1,0.980000,by date,0.980000,by tag,0.020000,0.9600,0.1414,1199,35
75,0,1,shared,April 2018,10,10,1,1,1,1,1.000000,April 2018,1.000000,April 2017,0.000000,1.0000,0.0000,1299,143
75,0,2,shared,Gender pay gap,1,1,0,1,,,,,,,,,,0,0
75,0,3,shared,drop columns,9,9,1,0,5,1,0.010000,get the data,0.540000,group data,0.190000,0.4700,1.7659,1267,92
75,0,4,shared,drop Address,24,24,1,0,7,4,0.010000,then,0.780000,drop EmployerName,0.060000,0.7600,1.3825,1491,324
75,0,5,shared,drop CompanyLinkToGPGInfo,23,23,1,0,4,2,0.030000,then,0.700000,drop EmployerName,0.080000,0.6800,1.7817,1489,316
75,0,6,shared,drop CompanyNumber,22,22,1,0,2,1,0.080000,then,0.750000,drop CompanyNumber,0.080000,0.7200,1.5496,1487,302
75,0,7,shared,drop SicCodes,21,21,1,0,4,4,0.030000,then,0.770000,drop EmployerName,0.050000,0.7500,1.3960,1485,291
75,0,8,shared,then,20,20,1,1,1,1,0.750000,then,0.750000,drop EmployerName,0.070000,0.7300,1.4845,1483,282
75,0,9,shared,sort data,9,9,1,0,6,2,0.010000,group data,0.470000,get the data,0.200000,0.4100,2.1071,1306,91
75,0,10,shared,by DiffMeanHourlyPercent descending,38,38,1,1,1,1,0.470000,by DiffMeanHourlyPercent descending,0.470000,by DiffMeanHourlyPercent,0.370000,0.4500,1.6387,1742,560
75,0,11,shared,then,36,36,1,1,1,1,0.780000,then,0.780000,and by DiffMedianHourlyPercent descending,0.070000,0.7700,1.2356,1759,551
75,0,12,shared,get series,9,9,1,0,5,1,0.030000,get the data,0.700000,filter data,0.130000,0.6500,1.5282,1329,92
75,0,13,shared,with key CurrentName,19,19,1,0,3,1,0.070000,with key EmployerName,0.720000,with key DiffMeanHourlyPercent,0.200000,0.6900,1.1406,1527,298
75,0,14,shared,and value DiffMeanHourlyPercent,19,19,1,1,1,1,0.990000,and value DiffMeanHourlyPercent,0.990000,and value DiffMedianHourlyPercent,0.010000,0.9800,0.0808,1535,303
75,0,15,shared,take(5),26,26,1,1,1,1,0.490000,take,0.490000,preview,0.120000,0.4600,2.6831,1474,225
76,0,0,olympics,group data,9,9,1,0,6,2,0.010000,get the data,0.530000,filter data,0.280000,0.4700,1.7964,1219,92
76,0,1,olympics,by Team,13,13,1,0,8,1,0.040000,by Year,0.260000,by Games,0.150000,0.1900,3.1177,1251,123
76,0,2,olympics,sum Gold,43,43,1,0,7,37,0.000000,then,0.790000,count all,0.100000,0.7700,1.1016,1511,407
76,0,3,olympics,then,28,28,1,1,1,1,0.860000,then,0.860000,sum Silver,0.100000,0.8400,0.7375,1409,285
76,0,4,olympics,sort data,9,9,1,1,1,1,0.460000,sort data,0.460000,get the data,0.380000,0.4000,1.8262,1237,91
76,0,5,olympics,by Gold descending,6,6,1,1,1,1,0.630000,by Gold descending,0.630000,by Gold,0.190000,0.5500,1.4650,1221,68
76,0,6,olympics,then,4,4,1,1,1,1,0.900000,then,0.900000,and by Team,0.040000,0.8800,0.6212,1214,51
76,0,7,olympics,paging,9,9,1,0,2,1,0.240000,get the data,0.560000,paging,0.240000,0.5000,1.7919,1252,92
76,0,8,olympics,take(10),4,4,1,1,1,1,0.650000,take,0.650000,then,0.280000,0.5300,1.1867,1217,46
77,0,0,shared,by date,2,2,1,1,1,1,0.880000,by date,0.880000,by tag,0.120000,0.7700,0.5294,1217,35
77,0,1,shared,July 2018,10,10,1,1,1,1,1.000000,July 2018,1.000000,April 2017,0.000000,1.0000,0.0000,1317,143
77,0,2,shared,US China trade war,1,1,0,1,,,,,,,,,,0,0
77,0,3,shared,get series,9,9,1,0,3,1,0.090000,get the data,0.720000,filter data,0.150000,0.6800,1.2502,1286,92
77,0,4,shared,with key Information,3,3,1,1,1,1,0.740000,with key Information,0.740000,with key Value,0.240000,0.6200,0.9285,1250,45
77,0,5,shared,and value Value,3,3,1,0,2,1,0.460000,and value Information,0.530000,and value Value,0.460000,0.3000,1.0672,1256,45
77,0,6,shared,reverse(),26,26,1,0,20,7,0.000000,choose,0.200000,preview,0.200000,0.1600,3.3750,1421,225
78,0,0,shared,by date,2,2,1,1,1,1,0.880000,by date,0.880000,by tag,0.120000,0.7600,0.5294,1219,35
78,0,1,shared,August 2018,10,10,1,1,1,1,1.000000,August 2018,1.000000,April 2017,0.000000,0.9900,0.0000,1319,143
78,0,2,shared,Imports from USA to China in 2016,3,3,1,1,1,1,1.000000,Imports from USA to China in 2016,1.000000,Imports from China to USA in 2016,0.000000,1.0000,0.0000,1261,74
78,0,3,shared,get series,9,9,1,0,3,1,0.140000,get the data,0.560000,filter data,0.150000,0.5200,1.9205,1295,92
78,0,4,shared,with key Category,3,3,1,1,1,1,0.520000,with key Category,0.520000,with key Total,0.460000,0.2800,1.1188,1259,45
78,0,5,shared,and value Total,3,3,1,1,1,1,0.790000,and value Total,0.790000,and value Category,0.210000,0.6800,0.7415,1265,45
79,0,0,shared,by date,2,2,1,1,1,1,0.920000,by date,0.920000,by tag,0.080000,0.8500,0.4022,1216,35
79,0,1,shared,August 2018,10,10,1,1,1,1,1.000000,August 2018,1.000000,April 2017,0.000000,0.9900,0.0000,1316,143
79,0,2,shared,Imports from China to USA in 2016,3,3,1,1,1,1,1.000000,Imports from China to USA in 2016,1.000000,Imports from USA to China in 2016,0.000000,1.0000,0.0000,1258,74
79,0,3,shared,get series,9,9,1,0,2,2,0.150000,get the data,0.650000,filter data,0.150000,0.6000,1.5097,1292,92
79,0,4,shared,with key Category,3,3,1,1,1,1,0.550000,with key Category,0.550000,with key Value,0.400000,0.3300,1.1889,1256,45
79,0,5,shared,and value Value,3,3,1,1,1,1,0.930000,and value Value,0.930000,and value Category,0.070000,0.8800,0.3659,1262,45
80,0,0,shared,by date,2,2,1,1,1,1,0.860000,by date,0.860000,by tag,0.140000,0.7200,0.5842,1223,35
80,0,1,shared,August 2018,10,10,1,1,1,1,0.990000,August 2018,0.990000,July 2018,0.010000,0.9800,0.0808,1323,143
80,0,2,shared,Trade war between US and China,3,3,1,1,1,1,0.990000,Trade war between US and China,0.990000,Imports from China to USA in 2016,0.010000,0.9900,0.0808,1265,69
80,0,3,shared,get series,9,9,1,0,3,1,0.100000,get the data,0.700000,filter data,0.140000,0.6500,1.3720,1294,92
80,0,4,shared,with key Information,3,3,1,1,1,1,0.770000,with key Information,0.770000,with key Value,0.210000,0.6600,0.8760,1258,45
80,0,5,shared,and value Value,3,3,1,0,2,1,0.420000,and value Information,0.580000,and value Value,0.420000,0.3600,0.9815,1264,45
80,0,6,shared,reverse(),26,26,1,0,22,5,0.000000,preview,0.190000,choose,0.180000,0.1500,3.5548,1429,225
81,0,0,expenditure,byYear,2,2,1,0,2,1,0.420000,byService,0.580000,byYear,0.420000,0.1600,0.9815,1210,38
81,0,1,expenditure,2015,17,17,1,1,1,1,0.230000,2015,0.230000,2010,0.190000,0.1900,3.3499,1352,191
81,0,2,expenditure,inTermsOf,3,3,1,1,1,1,0.760000,inTermsOf,0.760000,byService,0.240000,0.6300,0.7950,1230,47
81,0,3,expenditure,GDP,3,3,1,1,1,1,1.000000,GDP,1.000000,Nominal,0.000000,0.9900,0.0000,1231,40
81,0,4,expenditure,sortValues(reverse=true),26,26,1,1,1,1,0.820000,sortValues,0.820000,choose,0.090000,0.8000,0.9914,1397,227
83,0,0,worldbank,byCountry,2,2,1,1,1,1,0.990000,byCountry,0.990000,byYear,0.010000,0.9800,0.0808,1194,38
83,0,1,worldbank,United States,254,254,1,1,1,1,0.820000,United States,0.820000,China,0.170000,0.8100,0.6694,3327,2397
83,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.430000,Environment,0.540000,Climate Change,0.430000,0.5100,1.1829,1357,209
83,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.980000,CO2 emissions (kt),0.980000,CO2 emissions (metric tons per capita),0.010000,0.9800,0.1614,2365,1200
83,1,0,worldbank,byCountry,2,2,1,1,1,1,0.990000,byCountry,0.990000,byYear,0.010000,0.9900,0.0808,1192,38
83,1,1,worldbank,China,254,254,1,1,1,1,0.950000,China,0.950000,United States,0.050000,0.9400,0.2864,3325,2396
83,1,2,worldbank,Climate Change,22,22,1,0,2,1,0.420000,Environment,0.540000,Climate Change,0.420000,0.5100,1.2239,1354,209
83,1,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.990000,CO2 emissions (kt),0.990000,CO2 emissions (kg per 2011 PPP $ of GDP),0.010000,0.9800,0.0808,2362,1200
84,0,0,shared,by date,2,2,1,1,1,1,0.990000,by date,0.990000,by tag,0.010000,0.9700,0.0808,1214,35
84,0,1,shared,March 2020,10,10,1,1,1,1,1.000000,March 2020,1.000000,April 2017,0.000000,1.0000,0.0000,1314,143
84,0,2,shared,Lords Travel Expenses,1,1,0,1,,,,,,,,,,0,0
84,0,3,shared,filter data,9,9,1,1,1,1,0.700000,filter data,0.700000,sort data,0.130000,0.6600,1.3757,1283,91
84,0,4,shared,County is,52,52,1,1,1,1,0.900000,County is,0.900000,County contains,0.050000,0.8800,0.6651,1827,673
84,0,5,shared,Kent,118,118,1,1,1,1,1.000000,Kent,1.000000,preview,0.000000,1.0000,0.0000,2212,1114
84,0,6,shared,then,104,104,1,1,1,1,0.950000,then,0.950000,and Travel Costs is greater than,0.020000,0.9400,0.3825,2528,1416
84,0,7,shared,sort data,9,9,1,1,1,1,0.940000,sort data,0.940000,group data,0.040000,0.9300,0.3825,1301,91
84,0,8,shared,by Travel Costs descending,36,36,1,1,1,1,0.920000,by Travel Costs descending,0.920000,by Travel Costs,0.040000,0.9100,0.5222,1604,418
84,0,9,shared,then,34,34,1,1,1,1,0.950000,then,0.950000,and by Name,0.020000,0.9400,0.3625,1626,428
84,0,10,shared,paging,9,9,1,1,1,1,0.870000,paging,0.870000,get the data,0.070000,0.8500,0.7259,1317,90
84,0,11,shared,take(3),4,4,1,1,1,1,0.590000,take,0.590000,then,0.400000,0.4500,1.0443,1282,46
85,0,0,olympics,filter data,9,9,1,1,1,1,0.740000,filter data,0.740000,get the data,0.230000,0.7000,0.9884,1251,91
85,0,1,olympics,Athlete is,37,37,1,1,1,1,0.680000,Athlete is,0.680000,Medal is,0.160000,0.6600,1.5153,1497,362
85,0,2,olympics,Michael Phelps,255,24300,1,1,1,1,0.990000,Michael Phelps,0.990000,Brian Eric Phelps,0.010000,0.9900,0.0808,3863,2940
85,0,3,olympics,then,74,74,1,0,2,1,0.270000,and Medal is,0.520000,then,0.270000,0.5000,1.7355,1862,752
85,0,4,olympics,group data,9,9,1,1,1,1,0.600000,group data,0.600000,get the data,0.290000,0.5400,1.4468,1271,91
85,0,5,olympics,by Athlete,13,13,1,0,5,1,0.020000,by Gold,0.670000,by Medal,0.230000,0.6300,1.3592,1304,123
85,0,6,olympics,sum Gold,43,43,1,1,1,1,0.350000,sum Gold,0.350000,count distinct Gold,0.260000,0.3200,2.3742,1565,408
85,0,7,olympics,then,28,28,1,1,1,1,0.900000,then,0.900000,count all,0.040000,0.8900,0.7012,1463,285
85,0,8,olympics,get series,9,9,1,0,5,3,0.010000,get the data,0.790000,sort data,0.100000,0.7600,1.1680,1291,92
85,0,9,olympics,with key Athlete,3,3,1,1,1,1,0.810000,with key Athlete,0.810000,with key Gold,0.170000,0.7200,0.7937,1256,47
85,0,10,olympics,and value Gold,3,3,1,1,1,1,0.990000,and value Gold,0.990000,and value Athlete,0.010000,0.9800,0.0808,1263,46
85,1,0,olympics,group data,9,9,1,1,1,1,0.410000,group data,0.410000,get the data,0.290000,0.3300,1.8581,1253,91
85,1,1,olympics,by Team,13,13,1,0,3,1,0.120000,by Gold,0.620000,by Medal,0.200000,0.5700,1.5901,1285,123
85,1,2,olympics,sum Gold,43,43,1,1,1,1,0.430000,sum Gold,0.430000,then,0.420000,0.4000,1.7542,1545,408
85,1,3,olympics,then,28,28,1,1,1,1,0.960000,then,0.960000,sum Silver,0.020000,0.9500,0.2823,1443,285
