snippet_id,chain_index,step_index,provider,step,n_options,n_members,api_called,correct,truth_rank,truth_tied,truth_prob,top1_name,top1_prob,top2_name,top2_prob,confidence,entropy_bits,input_tokens,output_tokens
65,0,1,expenditure,2015,17,17,1,0,7,2,0.060000,2010,0.230000,2012,0.090000,0.1900,3.6952,504,191
65,0,2,expenditure,inTermsOf,3,3,1,0,3,1,0.020000,byService,0.940000,byAccount,0.040000,0.9100,0.3825,382,47
65,0,3,expenditure,GDP,3,3,1,0,2,1,0.150000,Nominal,0.780000,GDP,0.150000,0.6700,0.9587,383,41
65,0,4,expenditure,sortValues(reverse=true),26,26,1,0,2,1,0.100000,take,0.770000,sortValues,0.100000,0.7500,1.3987,549,225
66,0,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9500,0.1944,370,38
66,0,1,worldbank,France,254,254,1,1,1,1,0.990000,France,0.990000,Europe & Central Asia (all income levels),0.010000,0.9800,0.0808,2503,2396
66,0,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9900,0.0808,532,209
66,0,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.650000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.650000,"Enrolment in tertiary education, ISCED 5 programmes, both sexes (number)",0.230000,0.6400,1.4625,5762,5646
66,0,4,worldbank,"setProperties(seriesName=""France"")",26,26,1,0,5,1,0.070000,append,0.250000,preview,0.190000,0.2100,3.3751,570,225
66,1,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9300,0.1944,370,38
66,1,1,worldbank,Denmark,254,254,1,1,1,1,1.000000,Denmark,1.000000,Arab World,0.000000,0.9900,0.0000,2503,2397
66,1,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9900,0.0808,533,209
66,1,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.890000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.890000,"Enrolment in tertiary education, all programmes, female (number)",0.060000,0.8800,0.6854,5552,5412
66,1,4,worldbank,"setProperties(seriesName=""Denmark"")",26,26,1,0,5,2,0.050000,append,0.230000,preview,0.210000,0.1900,3.3430,571,225
66,2,0,worldbank,byCountry,2,2,1,1,1,1,0.980000,byCountry,0.980000,byYear,0.020000,0.9500,0.1414,372,38
66,2,1,worldbank,United Kingdom,254,254,1,1,1,1,0.990000,United Kingdom,0.990000,Europe & Central Asia (all income levels),0.010000,0.9800,0.0808,2505,2397
66,2,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,535,209
66,2,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.940000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.940000,"Gross enrolment ratio, upper secondary, both sexes (%)",0.020000,0.9300,0.3761,5748,5614
66,2,4,worldbank,"setProperties(seriesName=""United Kingdom"")",26,26,1,0,5,1,0.050000,append,0.350000,preview,0.160000,0.3100,3.0532,573,225
67,0,0,olympics,group data,9,9,1,0,2,1,0.360000,get the data,0.550000,group data,0.360000,0.4800,1.3629,404,92
67,0,1,olympics,by Year,13,13,1,1,1,1,0.910000,by Year,0.910000,by Team,0.080000,0.8900,0.4818,436,123
67,0,2,olympics,count distinct Team,43,43,1,1,1,1,1.000000,count distinct Team,1.000000,preview,0.000000,0.9900,0.0000,696,409
67,0,3,olympics,then,29,29,1,0,4,1,0.060000,preview,0.400000,count distinct Games,0.250000,0.3700,2.4891,598,289
67,0,4,olympics,sort data,9,9,1,0,4,1,0.090000,get the data,0.380000,preview,0.330000,0.2900,1.9848,423,92
67,0,5,olympics,by Year,6,6,1,0,4,1,0.060000,preview,0.450000,by Year descending,0.380000,0.3300,1.6427,407,66
67,0,6,olympics,then,4,4,1,0,2,1,0.180000,preview,0.810000,then,0.180000,0.7500,0.7580,399,51
67,0,7,olympics,get series,9,9,1,0,3,1,0.180000,preview,0.440000,get the data,0.340000,0.3600,1.7414,437,90
67,0,8,olympics,with key Year,3,3,1,1,1,1,0.740000,with key Year,0.740000,preview,0.220000,0.6100,0.9878,401,45
67,0,9,olympics,and value Team,3,3,1,0,2,1,0.270000,preview,0.480000,and value Team,0.270000,0.2200,1.5183,407,43
68,0,0,shared,by date,2,2,1,0,2,1,0.330000,by tag,0.670000,by date,0.330000,0.3400,0.9149,384,35
68,0,1,shared,July 2017,10,10,1,1,1,1,1.000000,July 2017,1.000000,April 2017,0.000000,1.0000,0.0000,484,143
68,0,2,shared,Turing People (23 July),9,9,1,1,1,1,1.000000,Turing People (23 July),1.000000,Turing Events (3 July 2017),0.000000,1.0000,0.0000,519,164
68,0,3,shared,filter data,8,8,1,0,4,1,0.040000,group data,0.580000,get the data,0.280000,0.5100,1.6365,449,82
68,0,4,shared,Position is,13,13,1,0,5,1,0.070000,Role is,0.590000,Role contains,0.100000,0.5500,2.0538,493,126
68,0,5,shared,Turing Fellow,19,19,1,1,1,1,1.000000,Turing Fellow,1.000000,preview,0.000000,1.0000,0.0000,563,198
68,0,6,shared,then,26,26,1,0,2,1,0.340000,preview,0.360000,then,0.340000,0.3300,2.3129,622,256
68,0,7,shared,group data,8,8,1,1,1,1,1.000000,group data,1.000000,preview,0.000000,0.9900,0.0000,469,82
68,0,8,shared,by University,5,5,1,1,1,1,1.000000,by University,1.000000,preview,0.000000,0.9900,0.0000,453,58
68,0,9,shared,count all,15,15,1,0,2,1,0.470000,count distinct Name,0.480000,count all,0.470000,0.4400,1.3324,547,158
68,0,10,shared,then,10,10,1,0,3,1,0.210000,count distinct Name,0.340000,preview,0.270000,0.2600,2.1549,517,118
68,0,11,shared,get series,9,9,1,0,4,1,0.150000,get the data,0.270000,preview,0.250000,0.1800,2.2726,496,92
68,0,12,shared,with key University,3,3,1,0,2,1,0.320000,with key count,0.470000,with key University,0.320000,0.2100,1.5108,460,45
68,0,13,shared,and value count,3,3,1,1,1,1,0.480000,and value count,0.480000,preview,0.340000,0.2200,1.4828,466,45
69,0,0,worldbank,byCountry,2,2,1,1,1,1,0.900000,byCountry,0.900000,byYear,0.100000,0.8100,0.4690,366,38
69,0,1,worldbank,United States,254,254,1,1,1,1,1.000000,United States,1.000000,Arab World,0.000000,1.0000,0.0000,2499,2397
69,0,2,worldbank,Climate Change,22,22,1,1,1,1,0.550000,Climate Change,0.550000,Environment,0.360000,0.5200,1.3864,529,210
69,0,3,worldbank,CO2 emissions (metric tons per capita),67,67,1,0,2,1,0.010000,CO2 emissions (kt),0.990000,CO2 emissions (metric tons per capita),0.010000,0.9800,0.0808,1537,1200
70,0,0,olympics,group data,9,9,1,0,2,1,0.340000,get the data,0.600000,group data,0.340000,0.5500,1.3300,409,92
70,0,1,olympics,by Athlete,13,13,1,1,1,1,0.770000,by Athlete,0.770000,by Gold,0.140000,0.7400,1.0001,441,124
70,0,2,olympics,sum Gold,43,43,1,1,1,1,0.670000,sum Gold,0.670000,count distinct Gold,0.110000,0.6600,1.6308,702,408
70,0,3,olympics,then,28,28,1,0,3,1,0.080000,preview,0.670000,count all,0.100000,0.6500,1.8209,600,285
70,0,4,olympics,sort data,9,9,1,1,1,1,0.560000,sort data,0.560000,get the data,0.160000,0.5100,2.0361,428,91
70,0,5,olympics,by Gold descending,6,6,1,1,1,1,0.580000,by Gold descending,0.580000,preview,0.220000,0.5100,1.7486,414,70
70,0,6,olympics,then,4,4,1,0,2,1,0.170000,preview,0.810000,then,0.170000,0.7500,0.8137,407,53
70,0,7,olympics,paging,9,9,1,0,5,4,0.010000,get the data,0.370000,preview,0.330000,0.2900,2.0885,443,92
70,0,8,olympics,take(6),4,4,1,0,2,1,0.330000,preview,0.430000,take,0.330000,0.2500,1.6760,408,46
71,0,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9400,0.1944,375,38
71,0,1,worldbank,France,254,254,1,1,1,1,0.970000,France,0.970000,Brazil,0.020000,0.9600,0.2219,2508,2396
71,0,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,537,209
71,0,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.570000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.570000,"Enrolment in tertiary education, all programmes, both sexes (number)",0.260000,0.5600,1.7106,6091,5960
71,0,4,worldbank,"setProperties(seriesName=""France"")",26,26,1,0,5,2,0.050000,append,0.360000,preview,0.130000,0.3200,3.0919,575,225
71,1,0,worldbank,byCountry,2,2,1,1,1,1,0.960000,byCountry,0.960000,byYear,0.040000,0.9300,0.2423,375,38
71,1,1,worldbank,Denmark,254,254,1,1,1,1,0.940000,Denmark,0.940000,Brazil,0.030000,0.9300,0.3486,2508,2397
71,1,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,538,209
71,1,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.710000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.710000,"Gross enrolment ratio, tertiary, male (%)",0.140000,0.7000,1.4819,5623,5492
71,1,4,worldbank,"setProperties(seriesName=""Denmark"")",26,26,1,0,5,1,0.070000,append,0.220000,preview,0.180000,0.1900,3.5234,576,225
71,2,0,worldbank,byCountry,2,2,1,1,1,1,0.970000,byCountry,0.970000,byYear,0.030000,0.9300,0.1944,377,38
71,2,1,worldbank,United Kingdom,254,254,1,1,1,1,0.840000,United Kingdom,0.840000,Brazil,0.090000,0.8300,0.7925,2510,2397
71,2,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,540,209
71,2,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,0,3,1,0.010000,"Gross enrolment ratio, tertiary, both sexes (%)",0.820000,"Enrolment in tertiary education, all programmes, both sexes (number)",0.160000,0.8100,0.7242,5379,5237
71,2,4,worldbank,"setProperties(seriesName=""United Kingdom"")",26,26,1,0,5,1,0.050000,append,0.430000,preview,0.140000,0.4000,2.9458,578,225
71,3,0,worldbank,byCountry,2,2,1,1,1,1,0.960000,byCountry,0.960000,byYear,0.040000,0.9200,0.2423,375,38
71,3,1,worldbank,Brazil,254,254,1,1,1,1,1.000000,Brazil,1.000000,Arab World,0.000000,0.9900,0.0000,2508,2396
71,3,2,worldbank,Education,22,22,1,1,1,1,0.990000,Education,0.990000,Social Development,0.010000,0.9800,0.0808,537,209
71,3,3,worldbank,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",255,1331,1,1,1,1,0.870000,"Enrolment in tertiary education per 100,000 inhabitants, both sexes",0.870000,"Gross enrolment ratio, tertiary, gender parity index (GPI)",0.110000,0.8600,0.6580,5663,5530
71,3,4,worldbank,"setProperties(seriesName=""Brazil"")",26,26,1,0,5,1,0.070000,preview,0.240000,last,0.180000,0.2000,3.1537,575,225
72,0,0,shared,by date,2,2,1,0,2,1,0.110000,by tag,0.890000,by date,0.110000,0.7800,0.4999,370,35
72,0,1,shared,October 2017,10,10,1,1,1,1,1.000000,October 2017,1.000000,April 2017,0.000000,1.0000,0.0000,470,143
72,0,2,shared,"Trees in the City of Linz, Austria",2,2,1,1,1,1,1.000000,"Trees in the City of Linz, Austria",1.000000,Library counts by library service,0.000000,1.0000,0.0000,393,52
72,0,3,shared,drop columns,9,9,1,0,5,5,0.000000,group data,0.870000,get the data,0.110000,0.8600,0.6580,444,91
72,0,4,shared,then,16,16,1,0,2,1,0.130000,drop BaumNr,0.160000,then,0.130000,0.1100,3.7396,515,166
72,0,5,shared,group data,9,9,1,1,1,1,0.910000,group data,0.910000,drop columns,0.060000,0.8800,0.5467,453,91
72,0,6,shared,by Art,15,15,1,0,2,1,0.110000,by Typ,0.800000,by Art,0.110000,0.7800,1.0032,518,157
72,0,7,shared,average Flaeche,53,53,1,0,10,44,0.000000,count distinct BaumNr,0.550000,count distinct Art,0.200000,0.5300,1.9127,876,551
72,0,8,shared,average Hoehe,36,36,1,0,11,26,0.000000,count distinct Typ,0.300000,count distinct BaumNr,0.250000,0.2700,2.6270,738,387
72,0,9,shared,count all,33,33,1,0,5,1,0.110000,count distinct BaumNr,0.380000,count distinct Art,0.180000,0.3500,2.4347,719,361
72,0,10,shared,then,32,32,1,0,6,2,0.030000,count distinct Typ,0.340000,count distinct Gattung,0.180000,0.3000,2.8192,717,351
72,0,11,shared,get series,9,9,1,0,4,2,0.040000,group data,0.490000,preview,0.270000,0.4200,2.0007,485,91
72,0,12,shared,with key Art,5,5,1,1,1,1,0.590000,with key Art,0.590000,with key count,0.280000,0.4700,1.4748,468,66
72,0,13,shared,and value count,5,5,1,1,1,1,0.760000,and value count,0.760000,and value Art,0.140000,0.7000,1.1224,474,66
73,0,0,shared,by date,2,2,1,1,1,1,0.770000,by date,0.770000,by tag,0.230000,0.5300,0.7780,357,35
73,0,1,shared,October 2017,10,10,1,1,1,1,1.000000,October 2017,1.000000,April 2017,0.000000,1.0000,0.0000,457,143
73,0,2,shared,Library counts by library service,2,2,1,1,1,1,1.000000,Library counts by library service,1.000000,"Trees in the City of Linz, Austria",0.000000,1.0000,0.0000,380,48
73,0,3,shared,group data,8,8,1,1,1,1,0.410000,group data,0.410000,get the data,0.390000,0.3200,1.7888,419,82
73,0,4,shared,by Library service,7,7,1,1,1,1,1.000000,by Library service,1.000000,preview,0.000000,1.0000,0.0000,425,83
73,0,5,shared,count distinct Library name,21,21,1,1,1,1,0.450000,count distinct Library name,0.450000,count all,0.390000,0.4100,1.7107,574,241
73,0,6,shared,then,13,13,1,0,5,1,0.070000,preview,0.570000,count all,0.110000,0.5300,2.0538,510,159
73,0,7,shared,sort data,9,9,1,0,2,1,0.180000,get the data,0.590000,sort data,0.180000,0.5400,1.7619,449,92
73,0,8,shared,by Library name descending,6,6,1,0,5,1,0.040000,by Library service descending,0.710000,preview,0.120000,0.6500,1.4571,437,73
73,0,9,shared,then,4,4,1,0,2,1,0.090000,preview,0.870000,then,0.090000,0.8200,0.7132,429,53
73,0,10,shared,paging,9,9,1,0,5,3,0.010000,get the data,0.680000,preview,0.170000,0.6400,1.4895,465,92
73,0,11,shared,take(20),4,4,1,1,1,1,0.430000,take,0.430000,preview,0.390000,0.2300,1.6362,430,46
75,0,0,shared,by date,2,2,1,0,2,1,0.470000,by tag,0.530000,by date,0.470000,0.0500,0.9974,359,35
75,0,1,shared,April 2018,10,10,1,1,1,1,1.000000,April 2018,1.000000,April 2017,0.000000,1.0000,0.0000,459,143
75,0,2,shared,Gender pay gap,1,1,0,1,,,,,,,,,,0,0
75,0,3,shared,drop columns,9,9,1,0,5,2,0.020000,get the data,0.490000,get series,0.230000,0.4300,1.8890,427,92
75,0,4,shared,drop Address,24,24,1,0,12,10,0.010000,drop EmployerName,0.240000,drop CompanyNumber,0.160000,0.2000,3.5454,651,328
75,0,5,shared,drop CompanyLinkToGPGInfo,23,23,1,0,5,3,0.060000,drop EmployerName,0.240000,drop CompanyNumber,0.200000,0.2000,3.4255,649,320
75,0,6,shared,drop CompanyNumber,22,22,1,0,2,1,0.180000,preview,0.250000,drop CompanyNumber,0.180000,0.2300,3.4151,647,302
75,0,7,shared,drop SicCodes,21,21,1,0,5,3,0.060000,drop EmployerName,0.210000,preview,0.180000,0.1800,3.5149,645,295
75,0,8,shared,then,20,20,1,0,7,1,0.050000,preview,0.230000,drop EmployerName,0.170000,0.1900,3.3805,643,282
75,0,9,shared,sort data,9,9,1,0,7,1,0.010000,group data,0.300000,drop columns,0.200000,0.2000,2.4448,466,91
75,0,10,shared,by DiffMeanHourlyPercent descending,38,38,1,1,1,1,0.660000,by DiffMeanHourlyPercent descending,0.660000,by DiffMeanHourlyPercent,0.270000,0.6400,1.2843,902,560
75,0,11,shared,then,36,36,1,0,2,1,0.110000,preview,0.690000,then,0.110000,0.6700,1.6469,919,551
75,0,12,shared,get series,9,9,1,0,4,1,0.070000,get the data,0.370000,preview,0.310000,0.2800,2.3102,489,92
75,0,13,shared,with key CurrentName,19,19,1,0,3,1,0.100000,with key DiffMeanHourlyPercent,0.630000,with key EmployerName,0.170000,0.6000,1.5658,687,303
75,0,14,shared,and value DiffMeanHourlyPercent,19,19,1,1,1,1,0.430000,and value DiffMeanHourlyPercent,0.430000,and value CurrentName,0.290000,0.3900,1.7208,695,303
75,0,15,shared,take(5),26,26,1,0,2,1,0.180000,preview,0.510000,take,0.180000,0.4700,2.5577,634,225
76,0,0,olympics,group data,9,9,1,0,5,5,0.000000,get the data,0.890000,get series,0.070000,0.8600,0.6364,379,92
76,0,1,olympics,by Team,13,13,1,0,3,2,0.100000,preview,0.330000,by Athlete,0.120000,0.2600,3.0014,411,122
76,0,2,olympics,sum Gold,43,43,1,0,9,12,0.010000,count all,0.360000,then,0.130000,0.3300,3.1779,671,408
76,0,3,olympics,then,28,28,1,0,4,1,0.020000,sum Silver,0.640000,sum Bronze,0.150000,0.6100,1.8173,569,286
76,0,4,olympics,sort data,9,9,1,1,1,1,0.450000,sort data,0.450000,get the data,0.290000,0.3800,2.1870,397,91
76,0,5,olympics,by Gold descending,6,6,1,0,2,1,0.430000,by Gold,0.490000,by Gold descending,0.430000,0.3900,1.4718,381,67
76,0,6,olympics,then,4,4,1,0,2,1,0.140000,preview,0.830000,then,0.140000,0.7700,0.7995,374,51
76,0,7,olympics,paging,9,9,1,0,4,2,0.070000,get the data,0.490000,preview,0.160000,0.4300,2.2666,412,92
76,0,8,olympics,take(10),4,4,1,1,1,1,0.430000,take,0.430000,then,0.260000,0.2400,1.7724,377,46
77,0,0,shared,by date,2,2,1,0,2,1,0.410000,by tag,0.590000,by date,0.410000,0.1900,0.9765,377,35
77,0,1,shared,July 2018,10,10,1,1,1,1,1.000000,July 2018,1.000000,April 2017,0.000000,1.0000,0.0000,477,143
77,0,2,shared,US China trade war,1,1,0,1,,,,,,,,,,0,0
77,0,3,shared,get series,9,9,1,0,2,1,0.140000,get the data,0.670000,get series,0.140000,0.6300,1.5164,446,92
77,0,4,shared,with key Information,3,3,1,1,1,1,0.490000,with key Information,0.490000,preview,0.390000,0.2400,1.4011,410,45
77,0,5,shared,and value Value,3,3,1,0,3,1,0.250000,and value Information,0.410000,preview,0.340000,0.1200,1.5566,416,45
77,0,6,shared,reverse(),26,26,1,0,22,5,0.000000,filter,0.350000,preview,0.230000,0.3400,3.1209,581,225
78,0,0,shared,by date,2,2,1,1,1,1,0.690000,by date,0.690000,by tag,0.310000,0.3900,0.8932,379,35
78,0,1,shared,August 2018,10,10,1,1,1,1,1.000000,August 2018,1.000000,April 2017,0.000000,0.9900,0.0000,479,143
78,0,2,shared,Imports from USA to China in 2016,3,3,1,1,1,1,1.000000,Imports from USA to China in 2016,1.000000,Imports from China to USA in 2016,0.000000,1.0000,0.0000,421,74
78,0,3,shared,get series,9,9,1,0,2,1,0.140000,get the data,0.650000,get series,0.140000,0.5900,1.6398,455,92
78,0,4,shared,with key Category,3,3,1,0,3,1,0.150000,with key Total,0.500000,preview,0.350000,0.2600,1.4406,419,45
78,0,5,shared,and value Total,3,3,1,0,2,1,0.320000,and value Category,0.370000,and value Total,0.320000,0.0600,1.5806,425,45
79,0,0,shared,by date,2,2,1,1,1,1,0.690000,by date,0.690000,by tag,0.310000,0.3900,0.8932,376,35
79,0,1,shared,August 2018,10,10,1,1,1,1,1.000000,August 2018,1.000000,April 2017,0.000000,0.9900,0.0000,476,143
79,0,2,shared,Imports from China to USA in 2016,3,3,1,1,1,1,1.000000,Imports from China to USA in 2016,1.000000,Imports from USA to China in 2016,0.000000,1.0000,0.0000,418,74
79,0,3,shared,get series,9,9,1,0,2,1,0.210000,get the data,0.590000,get series,0.210000,0.5500,1.7693,452,92
79,0,4,shared,with key Category,3,3,1,0,3,1,0.190000,preview,0.420000,with key Value,0.390000,0.1400,1.5107,416,43
79,0,5,shared,and value Value,3,3,1,0,2,1,0.240000,and value Category,0.570000,and value Value,0.240000,0.3600,1.4116,422,45
80,0,0,shared,by date,2,2,1,0,2,1,0.450000,by tag,0.550000,by date,0.450000,0.0900,0.9928,383,35
80,0,1,shared,August 2018,10,10,1,1,1,1,0.980000,August 2018,0.980000,July 2018,0.020000,0.9800,0.1414,483,143
80,0,2,shared,Trade war between US and China,3,3,1,1,1,1,0.830000,Trade war between US and China,0.830000,Imports from China to USA in 2016,0.160000,0.7500,0.7126,425,69
80,0,3,shared,get series,9,9,1,0,2,1,0.170000,get the data,0.630000,get series,0.170000,0.5700,1.6558,454,92
80,0,4,shared,with key Information,3,3,1,1,1,1,0.530000,with key Information,0.530000,preview,0.320000,0.3100,1.4220,418,45
80,0,5,shared,and value Value,3,3,1,0,2,2,0.250000,and value Information,0.500000,preview,0.250000,0.2500,1.5000,424,45
80,0,6,shared,reverse(),26,26,1,0,19,8,0.000000,filter,0.400000,preview,0.250000,0.3700,2.7862,589,225
81,0,0,expenditure,byYear,2,2,1,0,2,1,0.110000,byService,0.890000,byYear,0.110000,0.7800,0.4999,370,38
81,0,1,expenditure,2015,17,17,1,0,2,3,0.100000,2010,0.220000,2000,0.100000,0.1900,3.6624,512,191
81,0,2,expenditure,inTermsOf,3,3,1,0,2,1,0.110000,byService,0.880000,inTermsOf,0.110000,0.8300,0.5790,390,47
81,0,3,expenditure,GDP,3,3,1,1,1,1,0.950000,GDP,0.950000,Nominal,0.030000,0.9300,0.3349,391,40
81,0,4,expenditure,sortValues(reverse=true),26,26,1,0,4,3,0.070000,take,0.410000,filter,0.120000,0.3800,3.0135,557,225
83,0,0,worldbank,byCountry,2,2,1,1,1,1,0.990000,byCountry,0.990000,byYear,0.010000,0.9700,0.0808,354,38
83,0,1,worldbank,United States,254,254,1,1,1,1,0.730000,United States,0.730000,China,0.260000,0.7200,0.9032,2487,2397
83,0,2,worldbank,Climate Change,22,22,1,0,2,1,0.450000,Environment,0.480000,Climate Change,0.450000,0.4500,1.3366,517,209
83,0,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.960000,CO2 emissions (kt),0.960000,CO2 emissions (metric tons per capita),0.030000,0.9500,0.2747,1525,1200
83,1,0,worldbank,byCountry,2,2,1,1,1,1,0.980000,byCountry,0.980000,byYear,0.020000,0.9600,0.1414,352,38
83,1,1,worldbank,China,254,254,1,1,1,1,0.970000,China,0.970000,United States,0.030000,0.9700,0.1944,2485,2396
83,1,2,worldbank,Climate Change,22,22,1,1,1,1,0.530000,Climate Change,0.530000,Environment,0.400000,0.5100,1.2968,514,210
83,1,3,worldbank,CO2 emissions (kt),67,67,1,1,1,1,0.970000,CO2 emissions (kt),0.970000,CO2 emissions (metric tons per capita),0.020000,0.9600,0.2219,1522,1200
84,0,0,shared,by date,2,2,1,0,2,1,0.450000,by tag,0.550000,by date,0.450000,0.1000,0.9928,374,35
84,0,1,shared,March 2020,10,10,1,1,1,1,1.000000,March 2020,1.000000,April 2017,0.000000,1.0000,0.0000,474,143
84,0,2,shared,Lords Travel Expenses,1,1,0,1,,,,,,,,,,0,0
84,0,3,shared,filter data,9,9,1,0,4,1,0.100000,sort data,0.370000,group data,0.260000,0.2900,2.1410,443,91
84,0,4,shared,County is,52,52,1,1,1,1,0.930000,County is,0.930000,Travel Costs is greater than,0.030000,0.9200,0.4285,987,673
84,0,5,shared,Kent,118,118,1,1,1,1,1.000000,Kent,1.000000,preview,0.000000,1.0000,0.0000,1372,1114
84,0,6,shared,then,104,104,1,1,1,1,0.320000,then,0.320000,and Travel Costs is greater than,0.270000,0.3000,2.5189,1688,1416
84,0,7,shared,sort data,9,9,1,1,1,1,0.870000,sort data,0.870000,group data,0.120000,0.8400,0.6083,461,91
84,0,8,shared,by Travel Costs descending,36,36,1,1,1,1,0.970000,by Travel Costs descending,0.970000,by Travel Costs,0.020000,0.9700,0.2219,764,418
84,0,9,shared,then,34,34,1,0,2,1,0.260000,preview,0.670000,then,0.260000,0.6500,1.2435,786,428
84,0,10,shared,paging,9,9,1,1,1,1,0.460000,paging,0.460000,windowing,0.270000,0.4000,2.0656,477,90
84,0,11,shared,take(3),4,4,1,1,1,1,0.960000,take,0.960000,then,0.020000,0.9400,0.3023,442,46
85,0,0,olympics,filter data,9,9,1,0,3,1,0.060000,get the data,0.760000,get series,0.160000,0.7300,1.1003,411,92
85,0,1,olympics,Athlete is,37,37,1,1,1,1,0.430000,Athlete is,0.430000,Medal is,0.270000,0.4000,2.1972,657,362
85,0,2,olympics,Michael Phelps,255,24300,1,1,1,1,1.000000,Michael Phelps,1.000000,Bogdan Dobrev,0.000000,1.0000,0.0000,2894,2811
85,0,3,olympics,then,74,74,1,0,5,4,0.010000,and Medal is,0.780000,and Medal contains,0.110000,0.7600,1.2246,1022,752
85,0,4,olympics,group data,9,9,1,0,4,1,0.020000,get the data,0.620000,get series,0.240000,0.5900,1.5466,431,92
85,0,5,olympics,by Athlete,13,13,1,0,3,2,0.020000,by Gold,0.510000,by Medal,0.420000,0.4600,1.4461,464,123
85,0,6,olympics,sum Gold,43,43,1,1,1,1,0.350000,sum Gold,0.350000,and Gold,0.300000,0.3200,2.1871,725,408
85,0,7,olympics,then,28,28,1,0,2,1,0.230000,preview,0.560000,then,0.230000,0.5400,2.0488,623,285
85,0,8,olympics,get series,9,9,1,0,5,1,0.040000,get the data,0.550000,preview,0.200000,0.4900,1.9881,451,92
85,0,9,olympics,with key Athlete,3,3,1,0,2,1,0.400000,preview,0.410000,with key Athlete,0.400000,0.1200,1.5114,416,44
85,0,10,olympics,and value Gold,3,3,1,0,2,1,0.250000,preview,0.580000,and value Gold,0.250000,0.3800,1.3904,423,44
85,1,0,olympics,group data,9,9,1,0,5,1,0.020000,get the data,0.860000,get series,0.050000,0.8400,0.8536,413,92
85,1,1,olympics,by Team,13,13,1,0,3,1,0.060000,by Gold,0.780000,by Medal,0.130000,0.7500,1.0851,445,123
85,1,2,olympics,sum Gold,43,43,1,1,1,1,0.800000,sum Gold,0.800000,and Gold,0.100000,0.7800,1.0326,705,408
85,1,3,olympics,then,28,28,1,0,2,1,0.130000,preview,0.660000,then,0.130000,0.6300,1.8619,603,285
85,1,4,olympics,sort data,9,9,1,1,1,1,0.860000,sort data,0.860000,filter data,0.070000,0.8300,0.8047,431,91
85,1,5,olympics,by Gold descending,6,6,1,1,1,1,0.750000,by Gold descending,0.750000,preview,0.100000,0.7100,1.2640,415,68
85,1,6,olympics,then,4,4,1,0,2,1,0.250000,preview,0.740000,then,0.250000,0.6500,0.8879,408,51
85,1,7,olympics,paging,9,9,1,0,5,1,0.050000,preview,0.330000,filter data,0.300000,0.2500,2.3040,446,90
85,1,8,olympics,skip(42),4,4,1,0,4,1,0.100000,take,0.480000,preview,0.210000,0.3100,1.7861,411,46
86,0,0,olympics,filter data,9,9,1,0,2,1,0.160000,get the data,0.790000,filter data,0.160000,0.7600,0.9439,433,92
86,0,1,olympics,Athlete is,37,37,1,1,1,1,0.670000,Athlete is,0.670000,Medal is,0.180000,0.6500,1.5675,679,362
86,0,2,olympics,Michael Phelps,255,24300,1,1,1,1,1.000000,Michael Phelps,1.000000,JONGH Juan De,0.000000,1.0000,0.0000,2961,2856
86,0,3,olympics,then,74,74,1,0,3,1,0.020000,and Medal is,0.880000,and Medal contains,0.070000,0.8700,0.7430,1044,752
86,0,4,olympics,group data,9,9,1,1,1,1,0.410000,group data,0.410000,get the data,0.220000,0.3500,2.2591,453,91
86,0,5,olympics,by Athlete,13,13,1,0,3,1,0.020000,by Medal,0.620000,by Gold,0.320000,0.5800,1.3323,486,123
